trial_id,tf,entry,filt,spacing,kmax,tp,risk,stop,size,hours,cum,ann,sharpe,mdd,calmar,ulcer,worst_day,dd_days,ruin,n_trades,n_wins,n_stop,n_time,n_dd_block,worst_trade,exposure,time_viol,win_rate
RK|e=E1|f=0|sp=1.5|k=2|tp=A1.0|rk=shr33|1h,1h,E1,0,1.5,2,A1.0,shr33,,0.33,,0.008480725913821985,0.0015003524227321652,0.0655526399241493,-0.06688900448799673,0.022430479182888787,0.03614521943053457,-0.0098367566770697,0.2611867704280156,0.0,294,291,0,0,0,-0.03876404951239563,0.9174671520838846,0,0.9897959183673469
RK|e=E1|f=0|sp=1.5|k=2|tp=A2.0|rk=shr33|1h,1h,E1,0,1.5,2,A2.0,shr33,,0.33,,-0.0019085007468676585,-0.00033908080311262356,0.003940885867417676,-0.06856818148642285,-0.004945162548605212,0.03904463448903558,-0.009771793875547238,0.27577821011673154,0.0,115,112,0,0,0,-0.048107627120953206,0.9602105699837638,0,0.9739130434782609
RK|e=E1|f=0|sp=1.5|k=3|tp=MID|rk=shr33|1h,1h,E1,0,1.5,3,MID,shr33,,0.33,,-0.04606304739005063,-0.008336920945993809,-0.3958334072247671,-0.06816716385377519,-0.12230112674010125,0.03657214201474599,-0.02517914855057383,0.12840466926070038,0.0,2706,2040,0,0,0,-0.04354635160839492,0.2827889078827846,0,0.753880266075388
RK|e=E1|f=0|sp=1.5|k=3|tp=A0.5|rk=shr33|1h,1h,E1,0,1.5,3,A0.5,shr33,,0.33,,0.005970473859892689,0.0010573403223463895,0.04667683454813102,-0.08826272725792517,0.011979465797114832,0.04629112037653578,-0.013813904026003835,0.3331712062256809,0.0,525,519,0,0,0,-0.05088321931686322,0.8648246561429358,0,0.9885714285714285
RK|e=E1|f=0|sp=1.5|k=3|tp=A1.0|rk=shr33|1h,1h,E1,0,1.5,3,A1.0,shr33,,0.33,,0.01051038504290669,0.0018578863108722476,0.06676876534840133,-0.08809813591975202,0.021088826584986807,0.046842272668219,-0.013438276416275522,0.3560311284046693,0.0,346,343,0,0,0,-0.05124765441596981,0.9012667100585791,0,0.9913294797687862
RK|e=E1|f=0|sp=1.5|k=3|tp=A2.0|rk=shr33|1h,1h,E1,0,1.5,3,A2.0,shr33,,0.33,,0.010049760507838235,0.0017767970043085501,0.06389962648772447,-0.0892640429849555,0.019904957751107132,0.04928387903375033,-0.013294644782740894,0.4051556420233463,0.0,161,158,0,0,0,-0.06543361745013207,0.9470857085637039,0,0.9813664596273292
RK|e=E1|f=0|sp=2|k=1|tp=MID|rk=shr33|1h,1h,E1,0,2.0,1,MID,shr33,,0.33,,-0.04887546794370534,-0.008856583781804317,-0.6173589661209403,-0.059878353781360305,-0.1479096071034823,0.03469594085175905,-0.014614431310829549,0.0967898832684825,0.0,2706,1946,0,0,0,-0.024406426557217996,0.2827889078827846,0,0.7191426459719142
RK|e=E1|f=0|sp=2|k=1|tp=A0.5|rk=shr33|1h,1h,E1,0,2.0,1,A0.5,shr33,,0.33,,0.006537772610762271,0.0011575372968668507,0.06956664754355371,-0.044179652874337116,0.02620068790851084,0.02394744383110152,-0.006961562281250962,0.0,0.0,423,419,0,0,0,-0.025852596797161388,0.8935348434672522,0,0.9905437352245863
RK|e=E1|f=0|sp=2|k=1|tp=A1.0|rk=shr33|1h,1h,E1,0,2.0,1,A1.0,shr33,,0.33,,0.007367317332036771,0.0013039688803375693,0.07677094947999549,-0.045965869663015635,0.028368197749704473,0.02569880400898209,-0.006776954702163847,0.0,0.0,261,258,0,0,0,-0.03242377843532387,0.9282316842022444,0,0.9885057471264368
RK|e=E1|f=0|sp=2|k=1|tp=A2.0|rk=shr33|1h,1h,E1,0,2.0,1,A2.0,shr33,,0.33,,-0.0005786551236837134,-0.00010275262542602803,0.004824911058043031,-0.045541971074456455,-0.00225621823126711,0.02593026497225679,-0.0064690889932965305,0.0,0.0,101,98,0,0,0,-0.033945826673663866,0.9656321748646387,0,0.9702970297029703
RK|e=E1|f=0|sp=2|k=2|tp=MID|rk=shr33|1h,1h,E1,0,2.0,2,MID,shr33,,0.33,,-0.04727761692935506,-0.008561187299008344,-0.4923866707589073,-0.06509717756872002,-0.1315139552704985,0.03837225906559695,-0.020053537878804817,0.11624513618677043,0.0,2706,1972,0,0,0,-0.03338096917360574,0.2827889078827846,0,0.7287509238728751
RK|e=E1|f=0|sp=2|k=2|tp=A0.5|rk=shr33|1h,1h,E1,0,2.0,2,A0.5,shr33,,0.33,,0.013893067022985761,0.002452451136282896,0.09947243911207651,-0.06581710506181515,0.03726160751038145,0.03445121625271115,-0.007995494468264011,0.2529182879377432,0.0,538,534,0,0,0,-0.03858019585772852,0.8631223580404975,0,0.9925650557620818
RK|e=E1|f=0|sp=2|k=2|tp=A1.0|rk=shr33|1h,1h,E1,0,2.0,2,A1.0,shr33,,0.33,,0.021317266528481538,0.003751684234924779,0.14240845959585938,-0.06698155325792632,0.056010708209141453,0.03536879083163648,-0.010790604834985099,0.2611867704280156,0.0,348,345,0,0,0,-0.03874443727272623,0.9014026078062527,0,0.9913793103448276
RK|e=E1|f=0|sp=2|k=2|tp=A2.0|rk=shr33|1h,1h,E1,0,2.0,2,A2.0,shr33,,0.33,,0.005910511554132025,0.001046746993722758,0.049784375190267245,-0.06875546857203796,0.015224199841297536,0.03859457811342903,-0.010002401108315517,0.27577821011673154,0.0,142,139,0,0,0,-0.048159937921366705,0.9529722267918833,0,0.9788732394366197
RK|e=E1|f=0|sp=2|k=3|tp=MID|rk=shr33|1h,1h,E1,0,2.0,3,MID,shr33,,0.33,,-0.039979575880888296,-0.0072171488076924195,-0.3753313729588247,-0.06098219908977098,-0.11834845111223626,0.035338250590045604,-0.022858168473733714,0.09970817120622569,0.0,2706,1975,0,0,0,-0.03778407336496995,0.2827889078827846,0,0.729859571322986
RK|e=E1|f=0|sp=2|k=3|tp=A0.5|rk=shr33|1h,1h,E1,0,2.0,3,A0.5,shr33,,0.33,,0.03183717181300039,0.005579427343433752,0.17220445094049902,-0.086895273603945,0.06420864003333374,0.044090316459827646,-0.011131740595804388,0.3093385214007782,0.0,717,713,0,0,0,-0.052766406857294314,0.8175036299003655,0,0.9944211994421199
RK|e=E1|f=0|sp=2|k=3|tp=A1.0|rk=shr33|1h,1h,E1,0,2.0,3,A1.0,shr33,,0.33,,0.046376584927253495,0.008080460197168238,0.22963248836277528,-0.08853111287977489,0.09127254740535669,0.045111819828019525,-0.013588945257170656,0.3010700389105058,0.0,463,460,0,0,0,-0.051566889591167446,0.8699601605023926,0,0.9935205183585313
RK|e=E1|f=0|sp=2|k=3|tp=A2.0|rk=shr33|1h,1h,E1,0,2.0,3,A2.0,shr33,,0.33,,0.014253417395008405,0.0025156927423979347,0.08173982955111264,-0.08786328663081122,0.02863189892916834,0.04803523434918228,-0.013785310809242057,0.39105058365758755,0.0,169,166,0,0,0,-0.06497492125306308,0.9443033809929119,0,0.9822485207100592
RK|e=E1|f=1|sp=-|k=0|tp=MID|rk=shr33|1h,1h,E1,1,,0,MID,shr33,,0.33,,-0.008496320602004226,-0.0015136423581908476,-0.3913988844789605,-0.010368413955647138,-0.14598591112061504,0.005252435654842948,-0.00212015050773103,0.0,0.0,1000,636,0,0,0,-0.0036419614954125664,0.10419780990050855,0,0.636
RK|e=E1|f=1|sp=-|k=0|tp=A0.5|rk=shr33|1h,1h,E1,1,,0,A0.5,shr33,,0.33,,0.0018700885829427971,0.0003317402678493231,0.04118688909543478,-0.02163150667261815,0.015335976031168022,0.011295664236289138,-0.0026501852780149346,0.0,0.0,271,268,0,0,0,-0.01619665696454441,0.8320303838753746,0,0.988929889298893
