trial_id,tf,entry,filt,spacing,kmax,tp,stop,conv,cum,ann,sharpe,mdd,calmar,req_cum,is_cum,is_sharpe,is_mdd,oos_cum,oos_sharpe,oos_mdd,n_trades,n_wins,n_B,n_A,n_Ap,heat_blocked,time_viol,win_rate
CT|e=E1|f=0|sp=0.5|k=2|tp=MID|sl=10|cv=gateA|1h,1h,E1,0,0.5,2,MID,10.0,gateA,-0.23992531321328725,-0.04753612924176698,-1.0130844208335568,-0.24618672868412095,-0.19308973109903085,-0.23350476273351684,-0.16333044980980627,-0.8589172963844117,-0.17531977054848913,-0.09154732998956361,-1.5627371827761434,-0.0996147788945817,1590,1178,0,970,620,0,0,0.740880503144654
CT|e=E1|f=0|sp=0.5|k=2|tp=A0.5|sl=-|cv=gateA|1h,1h,E1,0,0.5,2,A0.5,,gateA,-0.010718985067791897,-0.0019113758750717302,0.023664759452128703,-0.20317037067982235,-0.009407749115563122,-0.01721403819849232,0.06672678762811679,0.22627055092893583,-0.20317037067982235,-0.07260131984508411,-0.4541985196910296,-0.14886506748051476,403,398,0,231,172,0,0,0.9875930521091811
CT|e=E1|f=0|sp=0.5|k=2|tp=A0.5|sl=6|cv=gateA|1h,1h,E1,0,0.5,2,A0.5,6.0,gateA,-0.23943267572260296,-0.04742656376606502,-1.2454424140919693,-0.25669671837427555,-0.1847571876509731,-0.22457322757371467,-0.15319989258362288,-1.0342120145856073,-0.1688734136450778,-0.10183369414309673,-1.820563422078012,-0.12246695124800044,1750,1568,0,1089,661,0,0,0.896
CT|e=E1|f=0|sp=0.5|k=2|tp=A0.5|sl=10|cv=gateA|1h,1h,E1,0,0.5,2,A0.5,10.0,gateA,-0.31499654131463906,-0.0649589648548543,-1.3212507936359947,-0.3272104606969025,-0.19852349682373474,-0.24021075939321812,-0.2254836978823106,-1.2393976780889646,-0.24003020059450986,-0.11557257502209117,-1.5309238048716645,-0.1315856271677116,1597,1477,0,964,633,0,0,0.9248591108328115
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=-|cv=gateA|1h,1h,E1,0,0.5,2,A1.0,,gateA,0.043286880890972546,0.007551379641475009,0.12653294462751272,-0.20025128580562646,0.03770951887322582,0.045633376550384686,0.11240366431063165,0.33412728129874025,-0.20025128580562646,-0.062132826092852755,-0.3320971040408589,-0.15584156281958772,284,281,0,155,129,0,0,0.9894366197183099
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=6|cv=gateA|1h,1h,E1,0,0.5,2,A1.0,6.0,gateA,-0.23437736879885174,-0.046305593349422636,-0.9281097585518848,-0.27415222928206995,-0.16890467559094588,-0.20692623568022905,-0.16204506460429402,-0.8258898864663055,-0.20712674660992691,-0.08632004077928179,-1.2323143894943351,-0.1094738739643204,1514,1277,0,929,585,0,0,0.8434610303830912
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=10|cv=gateA|1h,1h,E1,0,0.5,2,A1.0,10.0,gateA,-0.2692048805033693,-0.05415548222428601,-0.8128478023321517,-0.2774545128252516,-0.1951868854928109,-0.23544390498641188,-0.1929128002436753,-0.7262913560255018,-0.22633491089078284,-0.09452767963948461,-1.1198859634087377,-0.1081301896755037,1315,1171,0,773,542,0,0,0.8904942965779468
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=-|cv=gateA|1h,1h,E1,0,0.5,2,A2.0,,gateA,-0.02305003478135914,-0.004131394515190068,0.005114269650578294,-0.20772688112854643,-0.01988858876975802,-0.030816760888135786,0.009261489442179416,0.07150275496312933,-0.20772688112854643,-0.03201501747718205,-0.14203846825012817,-0.15457185887529312,102,99,0,55,47,0,0,0.9705882352941176
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=6|cv=gateA|1h,1h,E1,0,0.5,2,A2.0,6.0,gateA,-0.2056086934199708,-0.04003985332204407,-0.6348316735920538,-0.2497425632610576,-0.1603245069611548,-0.1971988270180559,-0.12102286094992254,-0.45991622678072486,-0.1995723077862953,-0.09623211880284044,-1.2134432631779821,-0.11503435688330188,1200,900,0,734,466,0,0,0.75
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=10|cv=gateA|1h,1h,E1,0,0.5,2,A2.0,10.0,gateA,-0.19141503355073186,-0.03701701801170543,-0.44329078894584917,-0.2097332824327679,-0.17649567861777782,-0.2170248873932481,-0.10433424342490305,-0.28796061683552066,-0.2097332824327679,-0.09722465047543372,-0.9600737433864788,-0.11198938244934975,973,805,0,566,407,0,0,0.8273381294964028
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=-|cv=gateA|1h,1h,E1,0,0.5,3,MID,,gateA,-0.17828005086639154,-0.03425828441789114,-0.6395823323221078,-0.1899381431121372,-0.18036548034306862,-0.22077885687171517,-0.10577605324091599,-0.45821438382293855,-0.14436802557929151,-0.08108035787707357,-1.3747331839313708,-0.08953531594731678,1562,1197,0,947,615,0,0,0.7663252240717029
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=6|cv=gateA|1h,1h,E1,0,0.5,3,MID,6.0,gateA,-0.2809954152828249,-0.056882749441179326,-1.1035622542124748,-0.2890494413144197,-0.19679245592903225,-0.23770402623269926,-0.20044669658387038,-0.9702866008132839,-0.21692808128931795,-0.10074214984142704,-1.6155757379677071,-0.1113913834624537,1629,1237,0,995,634,0,0,0.7593615715162676
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=10|cv=gateA|1h,1h,E1,0,0.5,3,MID,10.0,gateA,-0.2731775316078897,-0.05507032673447798,-0.9568153429159714,-0.2830022329487215,-0.1945932587198223,-0.23507392817937756,-0.16862544818597092,-0.7327394523886868,-0.18130372197691935,-0.12575809927521853,-1.6475150015839362,-0.13414569414574662,1584,1212,0,964,620,0,0,0.7651515151515151
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=-|cv=gateA|1h,1h,E1,0,0.5,3,A0.5,,gateA,0.0419009776325201,0.007313638961074842,0.12092687014149994,-0.2700862288548005,0.0270789036230599,0.0408740198436055,0.11856450374122329,0.30876871052777993,-0.2700862288548005,-0.0685374208213193,-0.29295240694630653,-0.17730949992614542,513,508,0,298,215,0,0,0.9902534113060428
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=6|cv=gateA|1h,1h,E1,0,0.5,3,A0.5,6.0,gateA,-0.2858074653811423,-0.058006403023575515,-1.2483671457068501,-0.3014128046015907,-0.19244837026830608,-0.23329215133938475,-0.16044853338059184,-0.8813375995039433,-0.18083810212507734,-0.14931655411827116,-2.2510965947800807,-0.166674189272355,1746,1584,0,1073,673,0,0,0.9072164948453608
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=10|cv=gateA|1h,1h,E1,0,0.5,3,A0.5,10.0,gateA,-0.37204368459433224,-0.07928211957215925,-1.3187328980689754,-0.40808848445671597,-0.1942767870005122,-0.2363729662485693,-0.25013178837659333,-1.1475767055675699,-0.29014796937602827,-0.16257776276955238,-1.733998597179839,-0.18845349777865328,1608,1503,0,962,646,0,0,0.9347014925373134
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=-|cv=gateA|1h,1h,E1,0,0.5,3,A1.0,,gateA,0.055956614304194074,0.00971281525067269,0.1394664240470043,-0.2676442904582611,0.03629001475817918,0.05453075401556284,0.15872204265562861,0.3576307453166316,-0.2676442904582611,-0.08868859361293546,-0.34058570824699197,-0.196386361012852,319,316,0,177,142,0,0,0.9905956112852664
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=6|cv=gateA|1h,1h,E1,0,0.5,3,A1.0,6.0,gateA,-0.2960369040515459,-0.0604159040409612,-0.978331295444961,-0.33151215322334526,-0.18224340632320046,-0.22171731273875261,-0.1974222286618703,-0.811499410759888,-0.23644694153232826,-0.1228724229743583,-1.503280529550444,-0.15059736631462206,1504,1294,0,912,592,0,0,0.8603723404255319
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=10|cv=gateA|1h,1h,E1,0,0.5,3,A1.0,10.0,gateA,-0.3502618129053624,-0.07369160545366205,-0.888699535304615,-0.38611056412904354,-0.19085622694600318,-0.230600649940214,-0.2569110435645763,-0.7993757502951379,-0.30133583623045557,-0.12562529496950947,-1.2079698314374936,-0.16258916333381468,1314,1187,0,766,548,0,0,0.9033485540334856
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=-|cv=gateA|1h,1h,E1,0,0.5,3,A2.0,,gateA,-0.02538178086652776,-0.004553778466542591,0.03178573093758837,-0.2775004507989206,-0.016409985834013294,-0.01605729624358465,0.028744340342450325,0.11958610880823019,-0.2775004507989206,-0.05261377301085213,-0.16222926922974726,-0.20792795002069742,128,125,0,70,58,0,0,0.9765625
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=6|cv=gateA|1h,1h,E1,0,0.5,3,A2.0,6.0,gateA,-0.2646169058734892,-0.053104013282886164,-0.6601456317930088,-0.2939364763809743,-0.18066493120118057,-0.21890635054363872,-0.16974702706602174,-0.5160245225996056,-0.22907711547239518,-0.1142662319801292,-1.1474978081647556,-0.13291498130937318,1179,912,0,720,459,0,0,0.7735368956743003
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=10|cv=gateA|1h,1h,E1,0,0.5,3,A2.0,10.0,gateA,-0.23664007926411235,-0.046806574821657065,-0.44076446094149313,-0.275352605139182,-0.16998776822175996,-0.20631252653758136,-0.18640049275466986,-0.4364612794083899,-0.275352605139182,-0.061749774996229245,-0.4738644638745169,-0.09527421800895897,957,807,0,553,404,0,0,0.8432601880877743
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=-|cv=gateA|1h,1h,E1,0,1.0,1,MID,,gateA,-0.13132215539032077,-0.024683339464375842,-0.7813870936615936,-0.13696122577681902,-0.18022136794100999,-0.2205316921223026,-0.08426989696768483,-0.6317688713003881,-0.10685607639191053,-0.051382233986660975,-1.341101021725459,-0.05788082377857662,1562,1114,0,947,615,0,0,0.7131882202304738
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=6|cv=gateA|1h,1h,E1,0,1.0,1,MID,6.0,gateA,-0.18172479619379878,-0.03497825375316577,-1.1528147649658909,-0.18724086535399886,-0.18680886614701145,-0.22641783705934915,-0.1359561010742466,-1.0962639892937773,-0.14511439540892368,-0.052970335392051315,-1.393731829996686,-0.05969427972522878,1652,1165,0,1014,638,0,0,0.7052058111380145
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=10|cv=gateA|1h,1h,E1,0,1.0,1,MID,10.0,gateA,-0.17303936110885,-0.03316770013885262,-1.008045714172115,-0.17866749125908654,-0.18563925594475375,-0.22535641457065736,-0.11290929234661051,-0.8320350578072699,-0.12419587884187522,-0.0677834501516763,-1.6198980246045604,-0.074462521696814,1591,1132,0,971,620,0,0,0.7115021998742929
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=-|cv=gateA|1h,1h,E1,0,1.0,1,A0.5,,gateA,-0.0007085633576950912,-0.0001258273433795143,0.027167135418752382,-0.13533373475082444,-0.0009297559371370837,-0.01422311862621739,0.052613011616865046,0.2506199833286495,-0.13533373475082444,-0.05065638975206632,-0.49604851001202244,-0.10433516842831447,378,373,0,214,164,0,0,0.9867724867724867
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=6|cv=gateA|1h,1h,E1,0,1.0,1,A0.5,6.0,gateA,-0.20563835556880006,-0.04004621684702303,-1.4215333803907877,-0.21362089692849462,-0.18746394862496862,-0.22714248347160582,-0.12642427622296526,-1.1436662341601764,-0.1306851038686042,-0.09067797695126045,-2.172057748529618,-0.10006789988073506,1732,1517,0,1074,658,0,0,0.875866050808314
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=10|cv=gateA|1h,1h,E1,0,1.0,1,A0.5,10.0,gateA,-0.2143067322420611,-0.041914303899369565,-1.1728139802334314,-0.22028280243975185,-0.1902749712421753,-0.23033747540901184,-0.15196816763077303,-1.0977775451788458,-0.16766168018677496,-0.07350969884836445,-1.379326089918455,-0.08081422598915178,1551,1424,0,932,619,0,0,0.9181173436492586
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=-|cv=gateA|1h,1h,E1,0,1.0,1,A1.0,,gateA,0.03294004099468961,0.00577015257712965,0.1228544162376542,-0.13296469484605056,0.04339612544375377,0.043122285637384294,0.06519408974966079,0.2886173443509713,-0.13296469484605056,-0.030279973448360198,-0.24705481604059876,-0.10429910439289714,257,254,0,143,114,0,0,0.9883268482490273
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=6|cv=gateA|1h,1h,E1,0,1.0,1,A1.0,6.0,gateA,-0.17871784005937819,-0.03434964673877272,-0.9846624540128672,-0.20170351610090487,-0.1702977092456279,-0.20852561501785372,-0.09966628742156869,-0.6973670129495465,-0.12679131046343906,-0.08780250204273421,-1.8614285612679853,-0.09880455900046037,1502,1237,0,925,577,0,0,0.8235685752330226
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=10|cv=gateA|1h,1h,E1,0,1.0,1,A1.0,10.0,gateA,-0.1919743625257202,-0.03713530952793731,-0.8256129455061305,-0.19935226224831892,-0.18627985009611026,-0.22638889514799743,-0.13522863936705432,-0.7393644742708665,-0.15023459512880433,-0.06561933678878196,-1.1265244881516818,-0.07374508425752957,1261,1110,0,737,524,0,0,0.880253766851705
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=-|cv=gateA|1h,1h,E1,0,1.0,1,A2.0,,gateA,-0.015850753986480615,-0.002832492593496716,-0.014597652758148326,-0.13822061436082178,-0.02049254813831574,-0.040446438565340026,0.007033312266891967,0.05928588148698672,-0.13822061436082178,-0.02272423958037717,-0.17640763821177816,-0.10258253393653027,90,87,0,48,42,0,0,0.9666666666666667
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=6|cv=gateA|1h,1h,E1,0,1.0,1,A2.0,6.0,gateA,-0.16897367805162744,-0.03232554276156929,-0.7393738496785882,-0.19376917017945805,-0.1668250048840649,-0.20517268843309622,-0.082237008476861,-0.4424327559584491,-0.14283414293842678,-0.09450878971575927,-1.7207321200276855,-0.10938185472830397,1177,848,0,724,453,0,0,0.7204757858963466
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=10|cv=gateA|1h,1h,E1,0,1.0,1,A2.0,10.0,gateA,-0.12851254443707516,-0.024124063774617954,-0.4233469948121419,-0.15782181499340575,-0.15285633215931477,-0.1931337391390897,-0.0755409199328898,-0.3098923722082582,-0.15782181499340575,-0.05730012895793912,-0.8052552176938533,-0.06928118836948782,931,755,0,543,388,0,0,0.8109559613319012
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=-|cv=gateA|1h,1h,E1,0,1.0,2,MID,,gateA,-0.15534430514017483,-0.029526882784472797,-0.7213022948212451,-0.16275983579913567,-0.1814138152665155,-0.22194557551040262,-0.09436024204903337,-0.5407384640653545,-0.12107805509909075,-0.06733810276739616,-1.4219408435177994,-0.07464433942764692,1562,1166,0,947,615,0,0,0.7464788732394366
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=6|cv=gateA|1h,1h,E1,0,1.0,2,MID,6.0,gateA,-0.22931517207651764,-0.04518917874413675,-1.1591124237107557,-0.23646357964629106,-0.19110418108248217,-0.23133432058586922,-0.16473316631327461,-1.0399270523163817,-0.17673406297485827,-0.07731901131305452,-1.6278440040673738,-0.086207588163844,1631,1205,0,997,634,0,0,0.7388105456774985
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=10|cv=gateA|1h,1h,E1,0,1.0,2,MID,10.0,gateA,-0.22037986845102608,-0.043233225262877206,-0.9947078910703594,-0.2277689278957915,-0.18981177837679952,-0.22994141780585575,-0.1428363684277496,-0.8132185086062127,-0.151720820421976,-0.09046522410317603,-1.5811452261152306,-0.09769421414825752,1585,1182,0,966,619,0,0,0.7457413249211357
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=-|cv=gateA|1h,1h,E1,0,1.0,2,A0.5,,gateA,0.018417679504456386,0.0032451845921566136,0.08060851144790762,-0.20228443414662178,0.01604268072255331,0.017383788910377396,0.09944641672970955,0.3321220457234103,-0.20228443414662178,-0.0736995782534553,-0.46114763086749916,-0.14806206415142742,483,478,0,277,206,0,0,0.989648033126294
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=6|cv=gateA|1h,1h,E1,0,1.0,2,A0.5,6.0,gateA,-0.2399282026123971,-0.04753677203339146,-1.272345312306156,-0.25319844670640446,-0.18774511712748615,-0.22781376142235665,-0.13356252961500503,-0.9061150173745326,-0.15034448727830163,-0.12276208801326449,-2.268783310762007,-0.13729655563838283,1716,1544,0,1058,658,0,0,0.8997668997668997
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=10|cv=gateA|1h,1h,E1,0,1.0,2,A0.5,10.0,gateA,-0.31951501862958887,-0.06605691085298004,-1.3362434517096562,-0.35126639775971247,-0.1880536005558009,-0.22905611262685066,-0.2262590145475326,-1.244447966436751,-0.25486515334306303,-0.12052612674708163,-1.5652437546313487,-0.14219902074108426,1580,1468,0,952,628,0,0,0.9291139240506329
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=-|cv=gateA|1h,1h,E1,0,1.0,2,A1.0,,gateA,0.059628488718417305,0.010335243359326007,0.15817463565440426,-0.1994263692799736,0.051824858450972525,0.06585866983399913,0.14305981740189555,0.4282187313827439,-0.1994263692799736,-0.07298946862913425,-0.405326332368059,-0.1566604413050735,320,317,0,177,143,0,0,0.990625
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=6|cv=gateA|1h,1h,E1,0,1.0,2,A1.0,6.0,gateA,-0.21894804496583076,-0.04292151255191423,-0.9200382610326374,-0.26127020016174485,-0.16428016867343753,-0.20178744124458914,-0.14027913231672373,-0.7583111664482519,-0.17275427485245975,-0.09150517988600138,-1.3850481040238352,-0.11275540191430944,1495,1276,0,915,580,0,0,0.8535117056856187
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=10|cv=gateA|1h,1h,E1,0,1.0,2,A1.0,10.0,gateA,-0.2598439848811397,-0.05201586901042832,-0.8148720130851379,-0.2957322324719287,-0.17588839936602357,-0.2143284381146503,-0.19450463192518053,-0.7706301143233841,-0.22860678973911075,-0.08111698160614278,-0.9789062829063085,-0.10748715452255653,1305,1175,0,768,537,0,0,0.9003831417624522
