trial_id,tf,entry,filt,spacing,kmax,tp,stop,mean_daily_ret,ann_mean_ret,cum_net_return,sharpe_ann,mdd,n_trades,n_wins,win_rate,final_eq_BTC,final_eq_ETH,final_eq_SOL
AD|e=E1|f=0|sp=2|k=3|tp=MID|sl=10|1h,1h,E1,0,2.0,3,MID,10.0,-0.00010341194794227579,-0.03774536099893066,-0.19969432421135003,-0.6330004926823921,-0.2417014127376187,2745,2001,0.7289617486338797,0.8210235778592863,0.7209244708527185,0.8510031449496506
AD|e=E1|f=0|sp=2|k=3|tp=A0.5|sl=-|1h,1h,E1,0,2.0,3,A0.5,,6.736273160914803e-05,0.02458739703733903,0.10350524646096004,0.2063356524787522,-0.265065715243196,716,712,0.994413407821229,1.107828526308189,1.0070546602840886,1.1535155975459213
AD|e=E1|f=0|sp=2|k=3|tp=A0.5|sl=6|1h,1h,E1,0,2.0,3,A0.5,6.0,-0.00017352815152094352,-0.06333777530514438,-0.30720803565429,-1.0553929901686194,-0.33717429592231496,3027,2770,0.9150974562272878,0.7260721848293649,0.7460322282501751,0.6014047674926034
AD|e=E1|f=0|sp=2|k=3|tp=A0.5|sl=10|1h,1h,E1,0,2.0,3,A0.5,10.0,-0.00016506450464908587,-0.060248544196916345,-0.30388695930719367,-0.6683911511875874,-0.3505063660337019,2619,2496,0.9530355097365406,0.7278545666310214,0.5711150418924628,0.7764897467845187
AD|e=E1|f=0|sp=2|k=3|tp=A1.0|sl=-|1h,1h,E1,0,2.0,3,A1.0,,9.095064052725328e-05,0.03319698379244745,0.15327554864941328,0.26450842460855334,-0.26955621086355497,463,460,0.9935205183585313,1.2364876880081463,0.940828668266948,1.2559481282159497
AD|e=E1|f=0|sp=2|k=3|tp=A1.0|sl=6|1h,1h,E1,0,2.0,3,A1.0,6.0,-8.321338876153641e-05,-0.03037288689796079,-0.16843899054914913,-0.44186517121116065,-0.23346901933919906,2472,2174,0.8794498381877023,0.8641362506723913,0.8505015381349472,0.7632844287953445
AD|e=E1|f=0|sp=2|k=3|tp=A1.0|sl=10|1h,1h,E1,0,2.0,3,A1.0,10.0,-0.00011102830328153734,-0.04052533069776113,-0.2277350986978044,-0.3916256403379015,-0.2824201732817574,1991,1861,0.9347061778001005,0.8401225086184156,0.6308766619964927,0.8250119244452099
AD|e=E1|f=0|sp=2|k=3|tp=A2.0|sl=-|1h,1h,E1,0,2.0,3,A2.0,,4.644558207445448e-05,0.016952637457175884,0.045164157707862085,0.12563950560198975,-0.2680503727722787,169,166,0.9822485207100592,1.1935364601790985,0.9731409227194012,0.9349015599897171
AD|e=E1|f=0|sp=2|k=3|tp=A2.0|sl=6|1h,1h,E1,0,2.0,3,A2.0,6.0,-9.499669731747406e-05,-0.034673794520878036,-0.19458070202063826,-0.40067078254104366,-0.2698007241138263,1773,1407,0.7935702199661591,0.9291856854058904,0.9731699035873403,0.5598048304049937
AD|e=E1|f=0|sp=2|k=3|tp=A2.0|sl=10|1h,1h,E1,0,2.0,3,A2.0,10.0,-5.127359527192485e-05,-0.018714862274252567,-0.13565488423081873,-0.15622424405316462,-0.2536354271898906,1337,1183,0.8848167539267016,1.0548964710602589,0.6761893401456326,0.855694685621015
AD|e=E1|f=1|sp=-|k=0|tp=MID|sl=-|1h,1h,E1,1,,0,MID,,-1.2495078158895386e-05,-0.004560703527996816,-0.025737174675721897,-0.39066374754268063,-0.03129588483508361,1000,636,0.636,0.9533408502962577,0.9604022533710654,1.0089129833578434
AD|e=E1|f=1|sp=-|k=0|tp=MID|sl=6|1h,1h,E1,1,,0,MID,6.0,-2.0390347179844064e-05,-0.007442476720643083,-0.04141722078857957,-0.6440032522849729,-0.04686585561572665,1009,638,0.6323092170465807,0.9226002299739707,0.9690926992233416,0.9840660345694434
AD|e=E1|f=1|sp=-|k=0|tp=MID|sl=10|1h,1h,E1,1,,0,MID,10.0,-1.8838596236189776e-05,-0.006876087626209268,-0.03838039350634159,-0.5744772601617049,-0.043866967084962405,1000,636,0.636,0.9425271128355591,0.9488025406902514,0.9930937735145691
AD|e=E1|f=1|sp=-|k=0|tp=A0.5|sl=-|1h,1h,E1,1,,0,A0.5,,3.865863009859691e-06,0.001411039998598787,0.00577440700143983,0.050590159389045056,-0.0655665595080216,271,268,0.988929889298893,1.0387771027000012,0.9883145419513584,0.9882775935940391
AD|e=E1|f=1|sp=-|k=0|tp=A0.5|sl=6|1h,1h,E1,1,,0,A0.5,6.0,-3.2471209604554146e-05,-0.011851991505662263,-0.06497979571240664,-0.9648543038600598,-0.0675532009929889,1087,929,0.8546458141674333,0.9039358736105583,0.9508559952557262,0.9497726001938165
AD|e=E1|f=1|sp=-|k=0|tp=A0.5|sl=10|1h,1h,E1,1,,0,A0.5,10.0,-3.578372149304242e-05,-0.013061058344960484,-0.07161560276345735,-0.8077448741651552,-0.07727367050266609,1066,959,0.899624765478424,0.9166280434967135,0.9282348916183379,0.9385026917541932
AD|e=E1|f=1|sp=-|k=0|tp=A1.0|sl=-|1h,1h,E1,1,,0,A1.0,,6.474454056971959e-06,0.002363175730794765,0.011088392089471544,0.08297252529152334,-0.06674143582362024,174,171,0.9827586206896551,1.0591334826762102,0.9831853096383183,0.9896021377111119
AD|e=E1|f=1|sp=-|k=0|tp=A1.0|sl=6|1h,1h,E1,1,,0,A1.0,6.0,-1.1536254353770254e-05,-0.004210732839126143,-0.024033236914779876,-0.28660315624201993,-0.0378848777161398,963,777,0.8068535825545171,0.9381365981554581,1.0071430820432465,0.9821256607521022
AD|e=E1|f=1|sp=-|k=0|tp=A1.0|sl=10|1h,1h,E1,1,,0,A1.0,10.0,-2.1122992491439557e-05,-0.007709892259375438,-0.04346496750160611,-0.4074906137781352,-0.05880602946729707,933,805,0.8628081457663451,0.9441880068647615,0.9596091266158137,0.9634486071602827
AD|e=E1|f=1|sp=-|k=0|tp=A2.0|sl=-|1h,1h,E1,1,,0,A2.0,,-2.7577901782710563e-06,-0.0010065934150689355,-0.008169642084040918,-0.03356086434468458,-0.06616321181939255,76,73,0.9605263157894737,1.0226498365950403,1.0004971791336228,0.9509262209688434
AD|e=E1|f=1|sp=-|k=0|tp=A2.0|sl=6|1h,1h,E1,1,,0,A2.0,6.0,-6.389450660448363e-06,-0.0023321494910636524,-0.014010929625021595,-0.12545372376110087,-0.048174385260752906,785,548,0.6980891719745222,0.9299464385599879,1.0051303315129199,1.0227582627359713
AD|e=E1|f=1|sp=-|k=0|tp=A2.0|sl=10|1h,1h,E1,1,,0,A2.0,10.0,-2.6098873402310443e-05,-0.009526088791843312,-0.05378196558547321,-0.3969319409342808,-0.06978666250053389,740,572,0.772972972972973,0.9134677736137701,0.957522416199208,0.9652543313274559
AD|e=E1|f=1|sp=0.5|k=1|tp=MID|sl=-|1h,1h,E1,1,0.5,1,MID,,-1.7030567431833835e-05,-0.0062161571126193495,-0.03549557338828324,-0.31127397914789046,-0.04470154457270359,1000,706,0.706,0.9354225060394327,0.9268082583691267,1.0318178058375196
AD|e=E1|f=1|sp=0.5|k=1|tp=MID|sl=6|1h,1h,E1,1,0.5,1,MID,6.0,-3.332765912920062e-05,-0.012164595582158228,-0.06726490422173315,-0.6130336084928044,-0.07515663286627838,1005,706,0.7024875621890547,0.8916222686736068,0.9216610136982315,0.984218711277253
AD|e=E1|f=1|sp=0.5|k=1|tp=MID|sl=10|1h,1h,E1,1,0.5,1,MID,10.0,-3.185066951753209e-05,-0.011625494373899212,-0.06456826424194961,-0.5501152490226267,-0.07349674333108558,1000,706,0.706,0.9065464915838892,0.8988016046318293,1.000633765288874
AD|e=E1|f=1|sp=0.5|k=1|tp=A0.5|sl=-|1h,1h,E1,1,0.5,1,A0.5,,7.965907395523038e-06,0.0029075561993659087,0.008475035694224031,0.05476756301398363,-0.13130959894440297,340,337,0.9911764705882353,1.0714860093162877,0.9772697113230233,0.9684709483801095
AD|e=E1|f=1|sp=0.5|k=1|tp=A0.5|sl=6|1h,1h,E1,1,0.5,1,A0.5,6.0,-4.757344152184186e-05,-0.01736430615547228,-0.0944118827285304,-0.7915603211860893,-0.10500700199147495,1101,981,0.8910081743869209,0.8686444379285129,0.9095945782581752,0.9360480818994524
AD|e=E1|f=1|sp=0.5|k=1|tp=A0.5|sl=10|1h,1h,E1,1,0.5,1,A0.5,10.0,-7.281230353361835e-05,-0.026576490789770695,-0.1410126431774925,-0.9318722554401184,-0.16697631844632077,1084,1000,0.922509225092251,0.9014899738949007,0.8116727181334715,0.860603463109985
AD|e=E1|f=1|sp=0.5|k=1|tp=A1.0|sl=-|1h,1h,E1,1,0.5,1,A1.0,,3.194532719117161e-05,0.011660044424777638,0.05834244591387461,0.20656075045186575,-0.12969429446299618,272,269,0.9889705882352942,1.131324849998154,1.0331200100623468,1.0024403826039812
AD|e=E1|f=1|sp=0.5|k=1|tp=A1.0|sl=6|1h,1h,E1,1,0.5,1,A1.0,6.0,-1.6252357473145746e-05,-0.005932110477698197,-0.0346835688800502,-0.22948150556055236,-0.061450388815036616,985,833,0.8456852791878172,0.9191478542724043,0.9808724987240055,0.9923926408252521
AD|e=E1|f=1|sp=0.5|k=1|tp=A1.0|sl=10|1h,1h,E1,1,0.5,1,A1.0,10.0,-6.110276433476411e-05,-0.022302508982188902,-0.12090576591968893,-0.6588161226626276,-0.13964446170741418,964,853,0.8848547717842323,0.8497783982530547,0.839456254234805,0.9444797528918143
AD|e=E1|f=1|sp=0.5|k=1|tp=A2.0|sl=-|1h,1h,E1,1,0.5,1,A2.0,,-1.07328244003443e-06,-0.00039174809061256696,-0.01301384620162882,-0.006299572667019134,-0.1332090311026164,82,79,0.9634146341463414,1.0309633828071263,0.9896694011711901,0.9315855822536829
AD|e=E1|f=1|sp=0.5|k=1|tp=A2.0|sl=6|1h,1h,E1,1,0.5,1,A2.0,6.0,4.906136964028451e-06,0.0017907399918703846,0.006897347450021796,0.053026629451600506,-0.06301396724152442,809,606,0.7490729295426453,0.9611179209164837,0.9959846662200286,1.0568233611515785
AD|e=E1|f=1|sp=0.5|k=1|tp=A2.0|sl=10|1h,1h,E1,1,0.5,1,A2.0,10.0,-5.636658361216841e-05,-0.02057380301844147,-0.11432488717603673,-0.46520340934753407,-0.13736368595102866,778,629,0.8084832904884319,0.8398371679675433,0.913171093188026,0.8949302014497399
AD|e=E1|f=1|sp=0.5|k=2|tp=MID|sl=-|1h,1h,E1,1,0.5,2,MID,,-1.2855580599373574e-05,-0.0046922869187713545,-0.02787659932408959,-0.18383710715490442,-0.04764978835776146,1000,755,0.755,0.9495198656929599,0.9021435755966212,1.0671379627953628
AD|e=E1|f=1|sp=0.5|k=2|tp=MID|sl=6|1h,1h,E1,1,0.5,2,MID,6.0,-3.703977258195163e-05,-0.013519516992412344,-0.07506257142626094,-0.5249715017941383,-0.08439094456711149,1004,754,0.750996015936255,0.8882122838839023,0.9015684609672925,0.982372682341685
AD|e=E1|f=1|sp=0.5|k=2|tp=MID|sl=10|1h,1h,E1,1,0.5,2,MID,10.0,-3.6633814703604214e-05,-0.013371342366815538,-0.07458288159073001,-0.48058328812492485,-0.08391609260021837,1000,755,0.755,0.9205678446875606,0.8445625929449823,1.0120521656246306
AD|e=E1|f=1|sp=0.5|k=2|tp=A0.5|sl=-|1h,1h,E1,1,0.5,2,A0.5,,2.5770708396367725e-05,0.00940630856467422,0.03739248358965952,0.12376316327544497,-0.19754627972966343,408,406,0.9950980392156863,1.1534762066061133,0.9356773463660318,1.0079310035890225
AD|e=E1|f=1|sp=0.5|k=2|tp=A0.5|sl=6|1h,1h,E1,1,0.5,2,A0.5,6.0,-5.126006952278486e-05,-0.018709925375816474,-0.10229382163871525,-0.6263201851478893,-0.12502550432723425,1105,1009,0.9131221719457013,0.8858681657107104,0.8853892315282179,0.9149119570293298
AD|e=E1|f=1|sp=0.5|k=2|tp=A0.5|sl=10|1h,1h,E1,1,0.5,2,A0.5,10.0,-9.491434308249757e-05,-0.03464373522511161,-0.18088683580309506,-0.879308363421933,-0.21530888996444286,1089,1020,0.9366391184573003,0.9600712959827445,0.7114913813842728,0.7944633475254932
AD|e=E1|f=1|sp=0.5|k=2|tp=A1.0|sl=-|1h,1h,E1,1,0.5,2,A1.0,,4.391536831963607e-05,0.016029109436667167,0.07247254455658303,0.18873384930916318,-0.19535297868175572,288,285,0.9895833333333334,1.207870489297195,1.0061450850763651,0.9879465478320825
AD|e=E1|f=1|sp=0.5|k=2|tp=A1.0|sl=6|1h,1h,E1,1,0.5,2,A1.0,6.0,-1.9664356747088854e-05,-0.007177490212687432,-0.043020241765394984,-0.20254942543758545,-0.10116299819094943,987,854,0.8652482269503546,0.9164824563363657,0.9857761623273084,0.9599270320014008
AD|e=E1|f=1|sp=0.5|k=2|tp=A1.0|sl=10|1h,1h,E1,1,0.5,2,A1.0,10.0,-7.759838635049742e-05,-0.02832341101793156,-0.15276964848660457,-0.6027188488898325,-0.1788056370886778,967,873,0.9027921406411582,0.8881468496679467,0.7585975000969976,0.8877231788199351
AD|e=E1|f=1|sp=0.5|k=2|tp=A2.0|sl=-|1h,1h,E1,1,0.5,2,A2.0,,-5.540018988402477e-06,-0.002022106930766904,-0.03673743320386946,-0.021034442119080954,-0.20005310573077972,91,88,0.967032967032967,1.0206438667177977,0.9618373757979715,0.8863153627746218
AD|e=E1|f=1|sp=0.5|k=2|tp=A2.0|sl=6|1h,1h,E1,1,0.5,2,A2.0,6.0,-1.130670633460834e-05,-0.0041269478121320445,-0.02890939901124845,-0.08880050948622169,-0.09323414466305235,818,635,0.7762836185819071,0.9131364724740298,0.9449274112561084,1.0435852913515997
AD|e=E1|f=1|sp=0.5|k=2|tp=A2.0|sl=10|1h,1h,E1,1,0.5,2,A2.0,10.0,-8.81767985064216e-05,-0.03218453145484389,-0.17476851990647435,-0.520438308886933,-0.20285947074628474,793,661,0.8335435056746532,0.7767074369507228,0.7340914295823546,0.9615171574908501
AD|e=E1|f=1|sp=0.5|k=3|tp=MID|sl=-|1h,1h,E1,1,0.5,3,MID,,-4.787549846210503e-06,-0.0017474556938668335,-0.012155364225396759,-0.06016929856311337,-0.0515363499399939,1000,781,0.781,0.961000224763074,0.8877162153685199,1.1225629291021226
AD|e=E1|f=1|sp=0.5|k=3|tp=MID|sl=6|1h,1h,E1,1,0.5,3,MID,6.0,-4.049870774479246e-05,-0.014782028326849246,-0.08230294145677097,-0.4858216182037531,-0.09326115841321114,1004,779,0.7758964143426295,0.8763958051338486,0.869504552368106,1.005595224789212
AD|e=E1|f=1|sp=0.5|k=3|tp=MID|sl=10|1h,1h,E1,1,0.5,3,MID,10.0,-2.3992227380836944e-05,-0.008757162994005484,-0.050662579362062865,-0.2855678576569747,-0.06731209254503878,1000,781,0.781,0.9388454882168467,0.8204655332452188,1.1017225591136428
AD|e=E1|f=1|sp=0.5|k=3|tp=A0.5|sl=-|1h,1h,E1,1,0.5,3,A0.5,,7.13730777522314e-05,0.02605117337956446,0.12842974073212443,0.27170344667020924,-0.2632504290069433,481,480,0.997920997920998,1.1611130147891748,1.0352460090203153,1.1440887823349197
AD|e=E1|f=1|sp=0.5|k=3|tp=A0.5|sl=6|1h,1h,E1,1,0.5,3,A0.5,6.0,-5.13060476150755e-05,-0.018726707379502557,-0.1033508788072568,-0.5244596400056758,-0.13184765896740414,1108,1024,0.924187725631769,0.8088219077552569,0.9589172215513542,0.9191922095772086
AD|e=E1|f=1|sp=0.5|k=3|tp=A0.5|sl=10|1h,1h,E1,1,0.5,3,A0.5,10.0,-0.00010668476565506045,-0.038939939464097066,-0.20191124743056021,-0.8325575061686233,-0.2437702738578179,1092,1033,0.9459706959706959,0.8548816635398738,0.7270812477646045,0.8040966234061423
