trial_id,mean_daily_ret,sharpe_ann,n_trades,n_fills,final_eq_BTC,final_eq_ETH,final_eq_SOL
AD|e=E2|f=0|sp=-|k=0|tp=MID|sl=-|1h,-8.395226866984317e-06,-0.14391532529808895,1118,1118,0.9842142813903971,0.9715349704206945,0.9871618934668258
AD|e=E2|f=0|sp=-|k=0|tp=MID|sl=6|1h,-2.591043236583312e-05,-0.40070393784486685,1335,1335,0.9312419092197802,0.938878351157422,0.9677459340867098
AD|e=E2|f=0|sp=-|k=0|tp=MID|sl=10|1h,-2.2882700167842662e-05,-0.3570615792452794,1205,1205,0.9567465914371727,0.9225964706208447,0.9766478388607444
AD|e=E2|f=0|sp=-|k=0|tp=A0.5|sl=-|1h,7.0322015352863034e-06,0.0890589355565019,214,214,1.042768439415647,0.9979575359593755,0.993976874756708
AD|e=E2|f=0|sp=-|k=0|tp=A0.5|sl=6|1h,-4.099503274186646e-05,-0.6233450843802654,1634,1634,0.9255800650079895,0.8860156738129296,0.9393838543081005
AD|e=E2|f=0|sp=-|k=0|tp=A0.5|sl=10|1h,-4.262106532041645e-05,-0.5867453582475387,1334,1334,0.8939603790550957,0.8896702636013084,0.9579010942341956
AD|e=E2|f=0|sp=-|k=0|tp=A1.0|sl=-|1h,5.720885614346616e-06,0.07148538811214676,151,151,1.0477548118091968,0.9943377154737363,0.984726943887436
AD|e=E2|f=0|sp=-|k=0|tp=A1.0|sl=6|1h,-3.396583062337295e-05,-0.46848968268643043,1373,1373,0.9451362588387762,0.9140807151981089,0.9297319788271785
AD|e=E2|f=0|sp=-|k=0|tp=A1.0|sl=10|1h,-4.292036080345121e-05,-0.5474623011294225,1105,1105,0.9019398261969811,0.9083671534317926,0.9265017531092923
AD|e=E2|f=0|sp=-|k=0|tp=A2.0|sl=-|1h,4.029181895407929e-06,0.04812430053782668,79,79,1.0297063832359894,0.9970334408331895,0.9881433018339921
AD|e=E2|f=0|sp=-|k=0|tp=A2.0|sl=6|1h,-2.103770087471511e-05,-0.24364669150085763,1135,1135,0.9344471141997169,0.947781982647549,0.9783490236675619
AD|e=E2|f=0|sp=-|k=0|tp=A2.0|sl=10|1h,-2.6606861437338443e-05,-0.2898818755124145,852,852,0.8990898390651085,0.905640133706183,1.0266479351236666
AD|e=E2|f=0|sp=0.5|k=1|tp=MID|sl=-|1h,-3.625448486421008e-06,-0.03441382992474546,1118,1857,0.9685015789237449,0.9450369344024546,1.047626747611408
AD|e=E2|f=0|sp=0.5|k=1|tp=MID|sl=6|1h,-3.964711778225037e-05,-0.382750902336898,1293,2128,0.9068385757139135,0.8742753457916075,0.9686936809576254
AD|e=E2|f=0|sp=0.5|k=1|tp=MID|sl=10|1h,-3.214290104110912e-05,-0.2820843525159777,1181,1964,0.9242244097701735,0.856517977592522,1.0117776903107667
AD|e=E2|f=0|sp=0.5|k=1|tp=A0.5|sl=-|1h,8.955747880348972e-06,0.05589200056207291,243,354,1.0630265741184801,0.982489662761701,0.9725092298900725
AD|e=E2|f=0|sp=0.5|k=1|tp=A0.5|sl=6|1h,-5.98302458907062e-05,-0.6055087777440783,1652,2354,0.9330966499516582,0.7477605597097724,0.972882571849802
AD|e=E2|f=0|sp=0.5|k=1|tp=A0.5|sl=10|1h,-7.400174847873839e-05,-0.5607776602702778,1373,1984,0.8121657199271711,0.7162165868990944,1.0543213618520177
AD|e=E2|f=0|sp=0.5|k=1|tp=A1.0|sl=-|1h,2.384943141285319e-05,0.14383276930570196,182,287,1.104999523178344,1.0072326133504927,0.9983068083806342
AD|e=E2|f=0|sp=0.5|k=1|tp=A1.0|sl=6|1h,-8.093584223316504e-05,-0.7066711059038837,1364,2092,0.9325687659381615,0.7869517651436903,0.8069498020759663
AD|e=E2|f=0|sp=0.5|k=1|tp=A1.0|sl=10|1h,-6.288743309583259e-05,-0.4253008438146518,1089,1693,0.9087233994461859,0.7567168653645131,0.9491530523631014
AD|e=E2|f=0|sp=0.5|k=1|tp=A2.0|sl=-|1h,2.1834420796380482e-05,0.126616638520716,99,175,1.0951518405681113,1.0117729006116176,0.9880839824899816
AD|e=E2|f=0|sp=0.5|k=1|tp=A2.0|sl=6|1h,-6.047104054476898e-05,-0.42279594793927194,1127,1875,0.9366785526810059,0.8298087184898364,0.8530254719807473
AD|e=E2|f=0|sp=0.5|k=1|tp=A2.0|sl=10|1h,-2.0163266244647765e-05,-0.11477612514793789,848,1432,0.9568985576912359,0.8548279720129395,1.0225824443113942
AD|e=E2|f=0|sp=0.5|k=2|tp=MID|sl=-|1h,-2.5683582993149047e-07,-0.0018119446318874126,1118,2313,0.9701160387895553,0.9254183190883267,1.0726895390243991
AD|e=E2|f=0|sp=0.5|k=2|tp=MID|sl=6|1h,-4.708595545780673e-05,-0.3321073728568344,1255,2568,0.9147037148206719,0.8359141804412021,0.9437492850315242
AD|e=E2|f=0|sp=0.5|k=2|tp=MID|sl=10|1h,-3.9754409833569275e-05,-0.25917437321722886,1171,2428,0.8946050040948998,0.8365613678769582,1.0012059348388078
AD|e=E2|f=0|sp=0.5|k=2|tp=A0.5|sl=-|1h,7.01207224166037e-05,0.31122381338886873,457,769,1.1622204382298338,1.207207043443825,1.0155635967710217
AD|e=E2|f=0|sp=0.5|k=2|tp=A0.5|sl=6|1h,-7.779706459221335e-05,-0.5684632781776185,1635,2680,0.8718733080920397,0.7304249968209939,0.9371880411138227
AD|e=E2|f=0|sp=0.5|k=2|tp=A0.5|sl=10|1h,-7.641887500947818e-05,-0.43434732945920035,1432,2383,0.8013060252354054,0.730486276920503,1.0049107658763745
AD|e=E2|f=0|sp=0.5|k=2|tp=A1.0|sl=-|1h,3.791093955172635e-05,0.1523254106496671,207,403,1.1731356843681866,0.9960368935857093,0.9814606437019202
