rule_id,family,params,exit_code,direction,tf,sharpe_ann,sharpe_daily,n_trades,cum_return,mdd,cost_usd,funding_usd,halt_days,is_sharpe_ann,oos_sharpe_ann
"Q-A|g=G1,a=A4|X1|S|1h",Q-A,"g=G1,a=A4",X1,S,1h,-1.4191855938621138,-0.07428356904228296,4390,-0.8997581921822315,0.921649663710534,5624.061968074895,226.9276433296955,44,-1.4641750623657535,-1.3291398552689873
"Q-A|g=G1,a=A4|X1|LS|1h",Q-A,"g=G1,a=A4",X1,LS,1h,-1.7334532044535618,-0.0907330875901659,8958,-0.9805018820749463,0.982121921610042,5700.933335719297,21.057559087828427,102,-1.6630890212307932,-1.8803995973189362
"Q-A|g=G1,a=A5|X2|L|1h",Q-A,"g=G1,a=A5",X2,L,1h,0.44261414963450973,0.02316748343956269,298,-0.1053061836013387,0.9689518623895038,576.7550245110026,-3872.5938643193203,284,0.6044017343004751,0.03032968257748847
"Q-A|g=G1,a=A5|X2|S|1h",Q-A,"g=G1,a=A5",X2,S,1h,-0.14664782381757285,-0.007675897918191255,144,-0.7270969808397477,0.9265038725373202,1019.5173374243494,3343.432583154847,116,0.18442719481309103,-0.6567021398721197
"Q-A|g=G1,a=A5|X2|LS|1h",Q-A,"g=G1,a=A5",X2,LS,1h,0.4989031377589365,0.026113783735834832,258,-1.002403116568507,1.0755581553794658,934.9602611461918,68.05298941681919,365,-0.17133733621061684,0.8694768715083472
"Q-A|g=G2,a=A1|X1|L|1h",Q-A,"g=G2,a=A1",X1,L,1h,-0.0584239683848047,-0.003058050270526111,3074,-0.5969804109303607,0.7965873878364286,13374.241516429056,-1437.1200426000198,35,0.046235720840058316,-0.24860637571506206
"Q-A|g=G2,a=A1|X1|S|1h",Q-A,"g=G2,a=A1",X1,S,1h,0.14184624178669947,0.007424571628067412,3032,-0.3113677719294461,0.785316491363648,17920.12012438511,1012.1849068545436,32,0.004154200034949615,0.38711035533837657
"Q-A|g=G2,a=A1|X1|LS|1h",Q-A,"g=G2,a=A1",X1,LS,1h,0.17931578952221583,0.009385817393407936,5764,-0.5275816296039055,0.8130622126799085,29064.680156006998,-456.38795034632756,114,0.17188524168816274,0.19265390056681686
"Q-A|g=G2,a=A2|X1|L|1h",Q-A,"g=G2,a=A2",X1,L,1h,0.5550489300065717,0.029052588817354077,800,0.5776155374300775,0.31212136062328344,2818.896803486385,-1133.938709131946,7,0.8777844824866582,-0.1267003881848557
"Q-A|g=G2,a=A2|X1|S|1h",Q-A,"g=G2,a=A2",X1,S,1h,0.4149517185028535,0.021719565618431375,832,0.39335206994975636,0.36710517606192994,3156.605855818134,171.52140957034422,6,0.6088323160955282,-0.04855654401674508
"Q-A|g=G2,a=A2|X1|LS|1h",Q-A,"g=G2,a=A2",X1,LS,1h,0.3769395278002154,0.019729916622049166,1226,0.3576594528955428,0.3277505478590068,3833.1657389499055,-553.5888126269268,5,0.5481724771144784,-0.00045875248445639784
"Q-A|g=G2,a=A3|X1|L|1h",Q-A,"g=G2,a=A3",X1,L,1h,0.033958956117182394,0.0017774930017924544,3314,-0.13504070178051586,0.4018044132857834,7850.224339356769,-841.3847857014362,5,0.046781566936984514,0.0077116098003449035
"Q-A|g=G2,a=A3|X1|S|1h",Q-A,"g=G2,a=A3",X1,S,1h,-0.181845405075249,-0.009518223522949319,3476,-0.4029542061492467,0.675613784933825,9059.130212516198,293.17521113584615,5,-0.04695401780157717,-0.48543298868616946
"Q-A|g=G2,a=A3|X1|LS|1h",Q-A,"g=G2,a=A3",X1,LS,1h,-0.12240670665686264,-0.006407059854968467,6534,-0.4778186438819054,0.6556485571811175,14639.178738363487,-443.1246484676514,18,0.030038614802662744,-0.44420582416957166
"Q-A|g=G2,a=A4|X1|L|1h",Q-A,"g=G2,a=A4",X1,L,1h,-1.1311302899455697,-0.059206065332391596,4146,-0.8409734466937444,0.8638316372115907,4001.8823845463726,-149.13705387203044,63,-1.0626808129385241,-1.2741514439887416
"Q-A|g=G2,a=A4|X1|S|1h",Q-A,"g=G2,a=A4",X1,S,1h,-1.6191280391551652,-0.08474903494303977,3934,-0.9116091851810206,0.9258871519779946,4583.038948882297,191.53258151842417,36,-1.7561864202773023,-1.34896756473349
"Q-A|g=G2,a=A4|X1|LS|1h",Q-A,"g=G2,a=A4",X1,LS,1h,-1.9585978096982763,-0.10251769483288728,7998,-0.9849347248404533,0.9860585673793194,4527.437105488435,21.07968673525891,94,-2.0275707482416063,-1.8210459250104611
"Q-A|g=G2,a=A5|X2|L|1h",Q-A,"g=G2,a=A5",X2,L,1h,0.28835787376853467,0.015093340939770012,248,-0.7554468261759015,0.9241083205719373,607.455561420811,-2660.501683193812,370,0.3911374364979697,0.15649852700422107
"Q-A|g=G2,a=A5|X2|S|1h",Q-A,"g=G2,a=A5",X2,S,1h,-0.026189529806351954,-0.001370822642203406,142,-0.6180487643087668,0.8908925240790685,1002.8025334236752,3538.6959889128216,125,0.23923507149583872,-0.440950273438526
"Q-A|g=G2,a=A5|X2|LS|1h",Q-A,"g=G2,a=A5",X2,LS,1h,-0.5926413347917674,-0.0310202652145807,242,-0.9712895193095181,0.9911910696270285,897.0215192893521,1408.0991882067538,151,-0.387022867167284,-0.8563670299408563
"Q-A|g=G3,a=A1|X1|L|1h",Q-A,"g=G3,a=A1",X1,L,1h,-0.13183143957992013,-0.006900372922563656,2468,-0.571022565682617,0.7623282210132819,9665.199699584853,-945.949743699065,18,-0.14314253602371935,-0.1118014784476421
"Q-A|g=G3,a=A1|X1|S|1h",Q-A,"g=G3,a=A1",X1,S,1h,0.19271971885963096,0.010087411120599124,2488,-0.0938389748333962,0.6839813114949915,17250.5064297027,965.6413008937801,18,0.14871928586079836,0.2667106300107423
"Q-A|g=G3,a=A1|X1|LS|1h",Q-A,"g=G3,a=A1",X1,LS,1h,0.13343611424544322,0.006984365433354579,4760,-0.45482018252485623,0.7817206942017393,24677.998342686948,-345.0156922134331,70,0.12494730168691875,0.14821577405586203
"Q-A|g=G3,a=A2|X1|L|1h",Q-A,"g=G3,a=A2",X1,L,1h,0.5921466813409815,0.030994373869627383,530,0.5372547509598216,0.2338165581036361,1698.2425986039896,-745.0789069626983,4,0.7654340937315155,0.2520283275895249
"Q-A|g=G3,a=A2|X1|S|1h",Q-A,"g=G3,a=A2",X1,S,1h,0.5040068843848821,0.02638092604372073,554,0.4489396784650135,0.21984224196724889,2153.9523336911398,-26.891949060320723,4,0.6852626278949054,0.05105240587520024
"Q-A|g=G3,a=A2|X1|LS|1h",Q-A,"g=G3,a=A2",X1,LS,1h,0.7257310089506931,0.03798649714503253,876,0.9375728894218169,0.24849808909170024,3509.2529888753925,-721.8403366215751,3,0.873124198328126,0.3960264775148701
"Q-A|g=G3,a=A3|X1|L|1h",Q-A,"g=G3,a=A3",X1,L,1h,0.2373712421863207,0.01242457866952756,2606,0.14561378103738143,0.37757950411387786,8040.5077138924635,-864.2746596187819,3,0.40651885124092957,-0.12192870921260184
"Q-A|g=G3,a=A3|X1|S|1h",Q-A,"g=G3,a=A3",X1,S,1h,0.1152105116617804,0.006030393793763466,2816,-0.03594228837263658,0.6209616318309656,9682.056137109923,276.2435277755535,4,0.251909957332883,-0.19487514978364462
"Q-A|g=G3,a=A3|X1|LS|1h",Q-A,"g=G3,a=A3",X1,LS,1h,0.1804762364990447,0.009446557964264909,5204,-0.0021314546004181922,0.5720089289484007,18418.406842946024,-564.7068436883042,12,0.411678505744117,-0.3146750261954924
"Q-A|g=G3,a=A4|X1|L|1h",Q-A,"g=G3,a=A4",X1,L,1h,-1.1828263937802328,-0.061911963077568626,3614,-0.8363390823763103,0.8573709299161207,3444.8313856898267,-126.7363011908691,58,-1.1551711826272664,-1.2421235590617978
"Q-A|g=G3,a=A4|X1|S|1h",Q-A,"g=G3,a=A4",X1,S,1h,-1.743428217733381,-0.09125520364804715,3302,-0.9082781657934215,0.9195619021195526,3717.663784134544,176.4339627909037,29,-1.8541726332187054,-1.5303085903392126
"Q-A|g=G3,a=A4|X1|LS|1h",Q-A,"g=G3,a=A4",X1,LS,1h,-2.0956413978798167,-0.10969088408206926,6834,-0.9845789999641422,0.9852178299938525,3622.93156668267,21.09055581887581,84,-2.160773268985075,-1.966318201706119
"Q-A|g=G3,a=A5|X2|L|1h",Q-A,"g=G3,a=A5",X2,L,1h,0.4340446663822804,0.022718936185717388,198,-0.31685304747079424,0.89862012715636,544.5550295859886,-4150.138382400368,353,0.5827326987824886,0.19195828577629168
"Q-A|g=G3,a=A5|X2|S|1h",Q-A,"g=G3,a=A5",X2,S,1h,-0.1591567988925919,-0.008330647598326224,194,-0.8665393629880678,0.9802951559638277,800.7444605062033,2641.77802095184,165,-0.14183965806605364,-0.18818278765256324
"Q-A|g=G3,a=A5|X2|LS|1h",Q-A,"g=G3,a=A5",X2,LS,1h,0.3651838142473876,0.01911459445198236,212,-1.607457349676319,1.24161032329858,1467.8623583695903,-361.722944712335,204,0.2286245417371872,0.5958560432080239
"Q-A|g=G4,a=A1|X1|L|1h",Q-A,"g=G4,a=A1",X1,L,1h,0.1850453138978228,0.00968571440573358,1520,0.0180263351972747,0.5155824689880217,7806.499693718107,-756.2919273183514,9,0.07364050404101141,0.3621451432282817
"Q-A|g=G4,a=A1|X1|S|1h",Q-A,"g=G4,a=A1",X1,S,1h,0.43867580886934343,0.02296134126238266,1576,0.5677619628159374,0.44060053746361727,10701.281887082963,603.0816943349089,7,0.26594588282460546,0.7474588912831897
"Q-A|g=G4,a=A1|X1|LS|1h",Q-A,"g=G4,a=A1",X1,LS,1h,0.5410866298157054,0.028321768623925544,3012,1.0451424892325858,0.5336717374120905,21261.963247619606,-438.1200863328841,22,0.40967630438794883,0.7602116192984064
"Q-A|g=G4,a=A2|X1|L|1h",Q-A,"g=G4,a=A2",X1,L,1h,0.39225818962884557,0.020531732028366625,282,0.22299601591318519,0.2902197674808322,843.5797789425052,-398.8983156402149,2,0.8505065517449476,-0.5232191926500401
"Q-A|g=G4,a=A2|X1|S|1h",Q-A,"g=G4,a=A2",X1,S,1h,0.6742743835521209,0.03529313427409494,258,0.4611566182477853,0.16758977968437427,1030.821077358238,-76.99958582854403,1,0.9698602224545021,-0.2686304720791362
"Q-A|g=G4,a=A2|X1|LS|1h",Q-A,"g=G4,a=A2",X1,LS,1h,0.6751057480778639,0.03533664988221162,482,0.6111269194356874,0.32628511655002956,2059.412252609893,-574.5149490049721,3,1.246757148042218,-0.8317370672210923
"Q-A|g=G4,a=A3|X1|L|1h",Q-A,"g=G4,a=A3",X1,L,1h,0.5395517000596805,0.028241426728545637,1498,0.5045343954084489,0.29518682299561605,5321.151403552564,-510.692263595875,2,0.9033587957709932,-0.15893569683089181
"Q-A|g=G4,a=A3|X1|S|1h",Q-A,"g=G4,a=A3",X1,S,1h,0.5045094791894583,0.02640723305812921,1730,0.5562993655536439,0.380965497306626,6951.901374855577,114.47921104402151,5,0.6719996987006744,0.1258544901803052
"Q-A|g=G4,a=A3|X1|LS|1h",Q-A,"g=G4,a=A3",X1,LS,1h,0.6615728979590609,0.034628308132910686,3122,1.0674460984764211,0.35275763700284735,15229.222756777534,-451.1541316207443,11,1.0494832831652503,-0.1411639524339762
"Q-A|g=G4,a=A4|X1|L|1h",Q-A,"g=G4,a=A4",X1,L,1h,-1.0408514646696405,-0.054480655647115246,2568,-0.7528031019270591,0.7984014879239576,3345.025528981567,-83.1716368560332,43,-0.9461981844356955,-1.2411849886884445
"Q-A|g=G4,a=A4|X1|S|1h",Q-A,"g=G4,a=A4",X1,S,1h,-1.7730650907226333,-0.09280646847938138,2256,-0.8724784771891839,0.8854496028379544,2589.0631087416914,120.2500406123981,21,-2.003202086198773,-1.3819788373513715
"Q-A|g=G4,a=A4|X1|LS|1h",Q-A,"g=G4,a=A4",X1,LS,1h,-1.9779521151869912,-0.10353074548267852,4750,-0.966572492902799,0.9716609820830556,3399.870941843396,35.229490851452475,63,-2.048134526677977,-1.8415898005317837
"Q-A|g=G4,a=A5|X2|L|1h",Q-A,"g=G4,a=A5",X2,L,1h,0.5181601378169516,0.027121741186603456,158,0.46549849456332915,0.8423935645826813,584.635069055159,-6533.451882346236,255,0.7707851957927314,-0.002554777783275855
"Q-A|g=G4,a=A5|X2|S|1h",Q-A,"g=G4,a=A5",X2,S,1h,0.1380848678129858,0.007227692316102417,194,-0.6287431562385091,0.9669487557497299,1019.5407819775149,3658.348538033523,204,0.016108506663275818,0.30810825251070495
"Q-A|g=G4,a=A5|X2|LS|1h",Q-A,"g=G4,a=A5",X2,LS,1h,-0.1630949947961685,-0.008536782193104102,222,-0.9302954909141836,0.9875880678875707,886.8762818566012,1560.4850775520608,257,-0.05674830083479836,-0.3302103003391493
"Q-A|g=G5,a=A1|X1|L|1h",Q-A,"g=G5,a=A1",X1,L,1h,-0.13818099525788405,-0.007232723856530139,2936,-0.6579214096558318,0.7920602966263357,10112.31775555274,-1027.0641497958136,36,-0.1621918529718899,-0.09541900948335366
"Q-A|g=G5,a=A1|X1|S|1h",Q-A,"g=G5,a=A1",X1,S,1h,0.02254792499846082,0.0011802123348964302,2914,-0.47835154593653684,0.8087369366062782,16067.912560763836,950.7351754480326,31,-0.06750936362404589,0.18142852487988087
"Q-A|g=G5,a=A1|X1|LS|1h",Q-A,"g=G5,a=A1",X1,LS,1h,0.07851436777338502,0.004109629835963586,5546,-0.6490114253729339,0.8623031470620184,23249.535686412095,-304.4788099717386,111,0.013630815495807618,0.1922667826397306
"Q-A|g=G5,a=A2|X1|L|1h",Q-A,"g=G5,a=A2",X1,L,1h,0.7654890903527932,0.04006753023724736,664,0.8896233785629146,0.2637593435575061,2593.0179162260565,-1039.6601791626845,5,0.989178908891384,0.29175939640491094
"Q-A|g=G5,a=A2|X1|S|1h",Q-A,"g=G5,a=A2",X1,S,1h,0.3802296932819285,0.019902131754290085,708,0.31506196536609643,0.3348121417174865,2533.295996796182,46.415266601409854,4,0.510233499833607,0.07928175652930912
"Q-A|g=G5,a=A2|X1|LS|1h",Q-A,"g=G5,a=A2",X1,LS,1h,0.24285500909500762,0.012711612148119092,1086,0.15277071406484888,0.31277014705973716,3068.2963461467325,-495.7549466656704,4,0.37772230415113406,-0.06865814530406764
"Q-A|g=G5,a=A3|X1|L|1h",Q-A,"g=G5,a=A3",X1,L,1h,0.028884849646473424,0.0015119021305385668,3124,-0.13559339402820225,0.4030760778687632,7404.802798452803,-767.9345624075687,4,-0.0027637921757236975,0.09385515255783403
"Q-A|g=G5,a=A3|X1|S|1h",Q-A,"g=G5,a=A3",X1,S,1h,-0.14079671472472988,-0.007369636870903341,3280,-0.35478860112775024,0.6830013219201897,8723.471938236728,252.78050116751024,5,-0.07250472642653386,-0.2955287805246544
"Q-A|g=G5,a=A3|X1|LS|1h",Q-A,"g=G5,a=A3",X1,LS,1h,-0.1293056994061959,-0.006768169639646213,6154,-0.4712109987317017,0.6732592063166036,13571.620985314483,-395.86236222129986,19,-0.05899019316441858,-0.2783306941664793
"Q-A|g=G5,a=A4|X1|L|1h",Q-A,"g=G5,a=A4",X1,L,1h,-1.167263759765431,-0.06109737758338228,4004,-0.8437423568368371,0.8668112846566131,3739.495287360148,-139.67804298840906,60,-1.1420802050127232,-1.2200773304636958
"Q-A|g=G5,a=A4|X1|S|1h",Q-A,"g=G5,a=A4",X1,S,1h,-1.5963427850910334,-0.08355640023709353,3732,-0.904474003437049,0.9177794888357806,4342.98270689552,201.61728270124487,35,-1.6869384486898107,-1.4195992421667702
"Q-A|g=G5,a=A4|X1|LS|1h",Q-A,"g=G5,a=A4",X1,LS,1h,-1.9753525046917773,-0.10339467565041736,7642,-0.9843444071164231,0.9852748982576924,4133.599112756638,20.282371470234033,91,-2.0459777492446074,-1.8350245115159682
"Q-A|g=G5,a=A5|X2|L|1h",Q-A,"g=G5,a=A5",X2,L,1h,0.2931590410871777,0.01534464552286362,244,-0.7447919654040245,0.9207462714312878,616.0802621347823,-2765.375410290711,369,0.4005501042513249,0.1569841381605007
"Q-A|g=G5,a=A5|X2|S|1h",Q-A,"g=G5,a=A5",X2,S,1h,-0.20862778109973182,-0.010920077154451409,192,-0.9094364652242348,0.9869449418391029,761.1848960632233,2746.333184558008,173,-0.13204459315627093,-0.31324957345146814
"Q-A|g=G5,a=A5|X2|LS|1h",Q-A,"g=G5,a=A5",X2,LS,1h,-0.7615712466901025,-0.039862460927445276,288,-0.9948178093209318,0.9986196335786484,870.9846253302173,1348.753954947212,182,-0.4025552038111004,-1.1718026859204884
"Q-A|g=G6,a=A1|X1|L|1h",Q-A,"g=G6,a=A1",X1,L,1h,-0.0806696824343377,-0.00422244416138879,2248,-0.49647196286217987,0.7255281922991264,9852.383355949143,-1029.598873641254,14,-0.03901783198000639,-0.15470148194953076
"Q-A|g=G6,a=A1|X1|S|1h",Q-A,"g=G6,a=A1",X1,S,1h,0.15959200672171017,0.008353427417232129,2232,-0.12332799512284709,0.685761442219459,14764.16852673804,852.2818494889398,16,0.08379054630420055,0.2936050444814504
"Q-A|g=G6,a=A1|X1|LS|1h",Q-A,"g=G6,a=A1",X1,LS,1h,0.15774156789171798,0.008256571022141354,4322,-0.37145297675970246,0.7570671680267694,24935.44018421043,-422.2336568606416,63,0.18549287228689187,0.10941881453498706
"Q-A|g=G6,a=A2|X1|L|1h",Q-A,"g=G6,a=A2",X1,L,1h,0.40909754034685697,0.02141314392903601,414,0.2755253680062302,0.23064954141726213,1234.1202988692082,-519.0850754429457,2,0.6762926613491411,-0.0899556839045873
"Q-A|g=G6,a=A2|X1|S|1h",Q-A,"g=G6,a=A2",X1,S,1h,0.5385498163175522,0.028188985736717225,394,0.43073941404590066,0.17729632534410167,1547.5493904254863,-58.590070336366786,1,0.7229992499331116,0.03528938606093466
"Q-A|g=G6,a=A2|X1|LS|1h",Q-A,"g=G6,a=A2",X1,LS,1h,0.6111734125903967,0.03199027850009126,686,0.6389530394952525,0.2328257832843258,2799.186755890314,-655.1978421406443,2,0.9181898097082486,-0.1432918236354176
"Q-A|g=G6,a=A3|X1|L|1h",Q-A,"g=G6,a=A3",X1,L,1h,0.15433772486923633,0.008078405735470487,2342,0.04060953662292599,0.37141873966305794,6633.454017364505,-682.5747613186836,3,0.2983138139231836,-0.13786827227378262
"Q-A|g=G6,a=A3|X1|S|1h",Q-A,"g=G6,a=A3",X1,S,1h,0.17922172812046128,0.009380893994620866,2494,0.06312786700213668,0.5413488184979128,8589.205246134015,225.62457910952085,4,0.2639598086986134,-0.007370522435625372
"Q-A|g=G6,a=A3|X1|LS|1h",Q-A,"g=G6,a=A3",X1,LS,1h,0.21987085267214623,0.011508566416890976,4640,0.08286127150818445,0.4920916580232957,15923.676853508552,-479.68895416461174,13,0.39030717002455806,-0.13602519212193298
"Q-A|g=G6,a=A4|X1|L|1h",Q-A,"g=G6,a=A4",X1,L,1h,-1.1464712407288742,-0.06000904739591765,3358,-0.8202665880899273,0.8405581780751569,3452.0325721302415,-119.0458777901891,53,-1.0892834580356194,-1.2696611997392353
"Q-A|g=G6,a=A4|X1|S|1h",Q-A,"g=G6,a=A4",X1,S,1h,-1.5782476123864717,-0.08260925560939662,3092,-0.8818925641301069,0.898295885311916,3607.2721824331525,174.02129680155016,29,-1.7087901833652026,-1.3286118790628862
"Q-A|g=G6,a=A4|X1|LS|1h",Q-A,"g=G6,a=A4",X1,LS,1h,-1.9216041331113276,-0.10058135730186983,6344,-0.9775198253489208,0.9783672595081341,3638.3684390533476,30.350357498466742,80,-2.0043379867803606,-1.756252758926162
"Q-A|g=G6,a=A5|X2|L|1h",Q-A,"g=G6,a=A5",X2,L,1h,0.3236565675854417,0.016940959017765652,186,-0.41800724626692576,0.887014920347751,573.8110319188428,-3052.876072282195,306,0.48422614613241444,0.024096236331310885
"Q-A|g=G6,a=A5|X2|S|1h",Q-A,"g=G6,a=A5",X2,S,1h,-0.2249031909976898,-0.011771971043506683,192,-0.9228298046320598,0.9886564970947722,835.8424345500472,2663.2799663305295,171,-0.18115981873970685,-0.29011298455551104
"Q-A|g=G6,a=A5|X2|LS|1h",Q-A,"g=G6,a=A5",X2,LS,1h,-0.02622464288847479,-0.0013726605449213027,176,-0.7100120118340005,0.9278903755074484,1121.2251231956739,1424.0553292677666,163,-0.018492468189046925,-0.036672712636731115
"Q-B|K=2,S=20|X1|L|1h",Q-B,"K=2,S=20",X1,L,1h,-1.630363602535896,-0.08533713120876509,2416,-0.9928910741715259,0.9943309000751842,3609.9047264033384,-244.06689380417487,103,-1.8158036110358202,-1.2821337858505553
"Q-B|K=2,S=20|X1|S|1h",Q-B,"K=2,S=20",X1,S,1h,-1.3643040446964674,-0.07141093746807192,2848,-0.9901592700630014,0.9919780586889823,7478.300172424194,423.94252933970796,110,-1.4984038786247857,-1.1077002574961416
"Q-B|K=2,S=20|X1|LS|1h",Q-B,"K=2,S=20",X1,LS,1h,-1.7682158052250172,-0.09255264527568918,3744,-0.9965943442362748,0.9971555630844626,4280.776124928761,17.237378391047187,128,-2.3721314545095433,-0.626902979650124
"Q-B|K=2,S=20|X2|L|1h",Q-B,"K=2,S=20",X2,L,1h,-2.4080005707418555,-0.12604051043371756,2918,-0.9948766278993828,0.9950379337202184,3970.187750942272,-137.71041712780243,58,-2.532341136980828,-2.1676202500096524
"Q-B|K=2,S=20|X2|S|1h",Q-B,"K=2,S=20",X2,S,1h,-2.6285036828011132,-0.13758217081945817,3382,-0.9977006511602108,0.9978675351682346,5449.065518450951,180.6981219567516,65,-2.8861939489338395,-2.123086086245274
"Q-B|K=2,S=20|X2|LS|1h",Q-B,"K=2,S=20",X2,LS,1h,-3.6293864070880306,-0.18997076697936194,4954,-0.9999092284374467,0.9999092284374467,3511.455793407333,12.274094687665674,109,-4.140047176696674,-2.6111306466722404
"Q-B|K=2,S=20|X3|L|1h",Q-B,"K=2,S=20",X3,L,1h,-0.9588488176625629,-0.05018844093119273,2786,-0.9965854091050577,0.9987571109639237,2781.3011005841204,-221.53480178268572,158,-1.8489804383584099,-0.022760998335587194
"Q-B|K=2,S=20|X3|S|1h",Q-B,"K=2,S=20",X3,S,1h,-0.9950273382975825,-0.052082111249622025,3086,-0.9959386480632372,0.9990977519267453,8240.81438947063,370.28796332035387,175,-1.2030113665607285,-0.6394942878341094
"Q-B|K=2,S=20|X3|LS|1h",Q-B,"K=2,S=20",X3,LS,1h,-1.3503414444852422,-0.07068010157086008,4428,-0.9996921102887889,0.9999038280446337,3971.054970355259,46.156177641092356,229,-2.1203439882298363,-0.43980694159569517
"Q-B|K=2,S=50|X1|L|1h",Q-B,"K=2,S=50",X1,L,1h,-1.63795990588189,-0.08573473989821963,2418,-0.9930392720321312,0.9944490822732668,3608.1636502501538,-244.01375320687802,103,-1.8158869366205734,-1.3039821328239418
"Q-B|K=2,S=50|X1|S|1h",Q-B,"K=2,S=50",X1,S,1h,-1.3642407116919257,-0.07140762246710526,2848,-0.9901527786416171,0.9919727670285359,7478.32276672269,423.9437811231501,110,-1.4984038786247857,-1.1074538455008047
"Q-B|K=2,S=50|X1|LS|1h",Q-B,"K=2,S=50",X1,LS,1h,-1.778926955520842,-0.09311329250601857,3746,-0.9966812918818588,0.9972281826062159,4281.24587916378,17.209802970643565,129,-2.3645088418135525,-0.6751731374686187
"Q-B|K=2,S=50|X2|L|1h",Q-B,"K=2,S=50",X2,L,1h,-2.4098884117474193,-0.12613932454815344,2922,-0.9948906757721913,0.9950515393054846,3973.240847362192,-137.8575651388358,58,-2.520062526311297,-2.1968181300285856
"Q-B|K=2,S=50|X2|S|1h",Q-B,"K=2,S=50",X2,S,1h,-2.6288936163632255,-0.1376025808749212,3382,-0.9977012391524752,0.9978680804847188,5449.053141136937,180.69810551479296,65,-2.8861939489338395,-2.1241232937189136
"Q-B|K=2,S=50|X2|LS|1h",Q-B,"K=2,S=50",X2,LS,1h,-3.628268486707828,-0.18991225235230702,4960,-0.9999081782171589,0.9999081782171589,3511.6475994582424,12.274482872859759,109,-4.129977761856073,-2.6262212253821113
"Q-B|K=2,S=50|X3|L|1h",Q-B,"K=2,S=50",X3,L,1h,-0.9545174358088575,-0.049961726043182476,2784,-0.9965101061747793,0.9987297011835703,2782.8054902197164,-221.70838093788356,158,-1.8416394328770676,-0.02276099833558869
"Q-B|K=2,S=50|X3|S|1h",Q-B,"K=2,S=50",X3,S,1h,-0.9949424255976436,-0.052077666715774046,3086,-0.9959359689990843,0.9990971567602817,8240.82498669589,370.2883080221751,175,-1.2030113665607285,-0.6392173831701411
"Q-B|K=2,S=50|X3|LS|1h",Q-B,"K=2,S=50",X3,LS,1h,-1.3463920209839535,-0.07047337929675863,4426,-0.9996851127327299,0.9999016422988147,3971.2409600317806,46.15347809409649,229,-2.1139053084302457,-0.4396422942767096
"Q-B|K=3,S=20|X1|L|1h",Q-B,"K=3,S=20",X1,L,1h,-1.2788988345348176,-0.06694062445682669,1734,-0.9614531994987142,0.9673518721809758,2982.4659940075135,-247.1156058375554,59,-1.6782910540104483,-0.5595050775271634
"Q-B|K=3,S=20|X1|S|1h",Q-B,"K=3,S=20",X1,S,1h,-1.4612199990885772,-0.07648375036902116,2018,-0.980267819838106,0.9816267990294133,5229.362935266516,452.0295005235839,68,-1.5470544983169001,-1.3037866468627883
"Q-B|K=3,S=20|X1|LS|1h",Q-B,"K=3,S=20",X1,LS,1h,-2.0973532515647646,-0.10978048659913683,2804,-0.9965494697304388,0.9969602838584575,3010.0867646854686,20.863732707871048,86,-2.6490707878350808,-1.0619625350951762
"Q-B|K=3,S=20|X2|L|1h",Q-B,"K=3,S=20",X2,L,1h,-1.662745252773544,-0.08703206424749849,2026,-0.9510868446382443,0.9545167644840923,4062.359286259385,-205.08742704610572,30,-2.113647516432208,-0.8271243581901623
"Q-B|K=3,S=20|X2|S|1h",Q-B,"K=3,S=20",X2,S,1h,-1.8288065104271316,-0.09572410773462899,2364,-0.966471296054071,0.9688309988170043,6627.070463793532,336.5369670781138,19,-1.6669033762944003,-2.1177131808881122
"Q-B|K=3,S=20|X2|LS|1h",Q-B,"K=3,S=20",X2,LS,1h,-2.222949110220337,-0.11635447429899543,3684,-0.992048714875579,0.9929154851085598,5031.963096309163,9.139839326324825,46,-2.4144703657878304,-1.855460030098113
"Q-B|K=3,S=20|X3|L|1h",Q-B,"K=3,S=20",X3,L,1h,-1.1077151872311262,-0.05798046284132691,1988,-0.982087656698767,0.9886001779321234,2599.7422351273735,-214.01231773565138,93,-1.9041511618610267,0.035125079726449626
"Q-B|K=3,S=20|X3|S|1h",Q-B,"K=3,S=20",X3,S,1h,-1.4189519535158486,-0.07427133974763121,2342,-0.9934853032937325,0.9960551038809413,3970.669451045451,330.4585448379263,99,-1.8637348113143288,-0.694501702913597
"Q-B|K=3,S=20|X3|LS|1h",Q-B,"K=3,S=20",X3,LS,1h,-1.6008118432670733,-0.0837903214331722,3510,-0.9986017895571375,0.9995728268533809,2762.581905342306,43.75264869136222,155,-2.6871469441185685,0.02732224865206121
"Q-B|K=3,S=50|X1|L|1h",Q-B,"K=3,S=50",X1,L,1h,-1.357942896235129,-0.07107797974009068,1748,-0.9685583389092306,0.9733343602162585,2931.975775898972,-246.45118386493562,65,-1.758531518533937,-0.6413923833424608
"Q-B|K=3,S=50|X1|S|1h",Q-B,"K=3,S=50",X1,S,1h,-1.4895255731675283,-0.07796533183057841,2052,-0.9822635001218494,0.9837789818739158,5252.16127702153,448.47374540090163,71,-1.5757539403740326,-1.3295846534737454
"Q-B|K=3,S=50|X1|LS|1h",Q-B,"K=3,S=50",X1,LS,1h,-2.1010646799114454,-0.10997475163750006,2808,-0.9966336141012487,0.9969718185804863,3007.1035614526386,28.272403692936862,89,-2.6601211661748714,-1.0593918526116175
